student_id,Lvl 1,Lvl 2,Lvl 3,Lvl 4,PHAC 358,PHAC 359,PHAC 457,PHAC 556,PHAC 855,PHBM 149,PHBM 250,PHBM 453,PHBM 552,PHBM 654,PHBM 751,PHBM 848,PHBM 947,PHCC 022,PHCC 121,PHCC 326,PHCC 629,PHCC 728,PHCC 924,PHCC 927,PHCC023,PHCC225,PHE1,PHE2,PHE3,PHE4,PHE5,PHE6,PHE7,PHPC 446,PHPC 545,PHPP 543,PHPP 642,PHPP 741,PHPP 839,PHPP 840,PHPT 030,PHPT 337,PHPT 436,PHPT 535,PHPT 638,PHPT 734,PHPT 833,PHPT 931,PHPT 932,PHR 015,PHR 016,PHR 017,PHR 104,PHR 206,PHR 208,PHR 209,PHR 310,PHR 319,PHR 405,PHR 420,PHR 512,PHR 718,PHR 913,PHR 914,RQU 103,RQU 207,RQU 211,RQU101,RQU102,RQUE1,RQUE2,RQUE3,RQUE4,RQUE5,RQUE6
2752,0.0,0.0,0.0,0.0,51.0,78.0,77.0,80.0,89.0,64.0,76.0,75.0,82.0,91.0,86.0,83.0,75.0,86.0,86.0,68.0,82.0,72.0,85.0,77.0,86.0,72.0,90.0,83.0,95.0,0.0,83.0,0.0,99.0,67.0,86.0,82.0,80.0,84.0,77.0,80.0,85.0,74.0,62.0,79.0,73.0,62.0,81.0,82.0,83.0,86.0,89.0,84.0,72.0,72.0,86.0,56.0,65.0,56.0,78.0,81.0,92.0,83.0,76.0,95.0,91.0,66.0,77.0,79.0,86.0,82.0,99.0,0.0,0.0,0.0,0.0
2753,0.0,0.0,0.0,0.0,63.0,73.0,87.0,81.0,89.0,65.0,83.0,80.0,77.0,84.0,91.0,90.0,83.0,95.0,78.0,71.0,84.0,89.0,78.0,80.0,89.0,78.0,99.0,89.0,90.0,81.0,0.0,0.0,99.0,64.0,81.0,77.0,71.0,84.0,80.0,77.0,95.0,80.0,80.0,70.0,89.0,75.0,86.0,85.0,88.0,97.0,95.0,83.0,73.0,84.0,98.0,70.0,80.0,75.0,78.0,76.0,74.0,93.0,87.0,94.0,85.0,80.0,95.0,79.0,95.0,85.0,98.0,0.0,0.0,0.0,0.0
2754,0.0,0.0,0.0,0.0,54.0,66.0,67.0,60.0,58.0,68.0,73.0,68.0,66.0,61.0,56.0,33.0,51.0,55.0,80.0,51.0,62.0,59.0,83.0,0.0,29.0,56.0,0.0,0.0,75.0,0.0,0.0,0.0,86.0,58.0,47.0,56.0,55.0,56.0,55.0,0.0,0.0,74.0,59.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,66.0,54.0,0.0,53.0,68.0,60.0,64.0,0.0,0.0,63.0,62.0,0.0,58.0,83.0,54.0,77.0,76.0,0.0,0.0,91.0,0.0,83.0,0.0
2756,0.0,0.0,0.0,0.0,88.0,95.0,78.0,94.0,91.0,76.0,88.0,95.0,94.0,77.0,82.0,87.0,97.0,92.0,94.0,83.0,90.0,82.0,85.0,84.0,91.0,84.0,96.0,87.0,98.0,0.0,95.0,0.0,100.0,86.0,94.0,64.0,91.0,80.0,84.0,85.0,88.0,85.0,89.0,87.0,90.0,78.0,88.0,85.0,93.0,98.0,94.0,93.0,96.0,97.0,96.0,79.0,100.0,87.0,78.0,95.0,97.0,87.0,80.0,95.0,89.0,93.0,99.0,93.0,95.0,96.0,95.0,0.0,0.0,0.0,0.0
2757,0.0,0.0,0.0,0.0,64.0,73.0,66.0,75.0,70.0,65.0,79.0,71.0,87.0,73.0,68.0,55.0,78.0,87.0,66.0,71.0,55.0,67.0,71.0,80.0,88.0,74.0,92.0,78.0,93.0,72.0,0.0,0.0,61.0,63.0,74.0,60.0,64.0,67.0,54.0,82.0,72.0,69.0,75.0,74.0,68.0,61.0,65.0,71.0,72.0,87.0,74.0,69.0,91.0,83.0,100.0,72.0,75.0,55.0,77.0,74.0,79.0,81.0,77.0,92.0,73.0,81.0,98.0,87.0,89.0,93.0,85.0,0.0,0.0,0.0,0.0
2758,0.0,0.0,0.0,0.0,66.0,74.0,86.0,83.0,80.0,60.0,77.0,87.0,87.0,54.0,67.0,71.0,79.0,90.0,83.0,68.0,65.0,58.0,72.0,77.0,91.0,78.0,95.0,76.0,97.0,76.0,0.0,0.0,98.0,70.0,73.0,83.0,54.0,78.0,69.0,79.0,85.0,61.0,67.0,67.0,68.0,58.0,73.0,73.0,85.0,94.0,83.0,84.0,80.0,85.0,83.0,53.0,88.0,58.0,69.0,74.0,84.0,86.0,67.0,94.0,79.0,75.0,70.0,82.0,83.0,98.0,90.0,0.0,0.0,0.0,0.0
2759,0.0,0.0,0.0,0.0,36.0,28.0,0.0,0.0,0.0,55.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,58.0,84.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,81.0,0.0,90.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,0.0,0.0,0.0,0.0,63.0,53.0,69.0,70.0,51.0,62.0,71.0,60.0,57.0,53.0,67.0,56.0,74.0,54.0,82.0,57.0,55.0,52.0,59.0,61.0,78.0,62.0,69.0,60.0,77.0,0.0,69.0,0.0,61.0,55.0,63.0,59.0,57.0,64.0,60.0,50.0,63.0,50.0,62.0,70.0,70.0,50.0,59.0,59.0,86.0,56.0,73.0,83.0,74.0,83.0,84.0,66.0,85.0,51.0,65.0,56.0,72.0,56.0,61.0,92.0,73.0,91.0,89.0,93.0,80.0,82.0,69.0,0.0,0.0,0.0,0.0
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,76.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,0.0,0.0,0.0,0.0,72.0,65.0,64.0,73.0,54.0,59.0,77.0,71.0,72.0,76.0,64.0,66.0,74.0,73.0,65.0,66.0,67.0,54.0,68.0,66.0,78.0,55.0,93.0,64.0,64.0,69.0,0.0,0.0,88.0,71.0,72.0,62.0,68.0,64.0,55.0,57.0,52.0,67.0,73.0,74.0,67.0,64.0,60.0,68.0,72.0,85.0,81.0,81.0,63.0,78.0,93.0,59.0,86.0,57.0,58.0,62.0,92.0,57.0,54.0,88.0,79.0,68.0,95.0,73.0,87.0,93.0,95.0,0.0,0.0,0.0,0.0
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,73.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,0.0,0.0,0.0,0.0,60.0,55.0,58.0,67.0,76.0,54.0,62.0,64.0,77.0,68.0,74.0,80.0,59.0,77.0,50.0,63.0,59.0,68.0,78.0,88.0,62.0,59.0,87.0,79.0,72.0,79.0,0.0,0.0,89.0,59.0,86.0,55.0,65.0,81.0,84.0,70.0,79.0,64.0,56.0,66.0,59.0,57.0,71.0,71.0,81.0,67.0,85.0,84.0,58.0,65.0,70.0,57.0,79.0,51.0,57.0,70.0,90.0,87.0,60.0,94.0,86.0,73.0,79.0,53.0,56.0,0.0,95.0,0.0,0.0,60.0,0.0
2765,0.0,0.0,0.0,0.0,53.0,53.0,59.0,61.0,64.0,64.0,77.0,53.0,66.0,85.0,64.0,67.0,56.0,81.0,66.0,65.0,76.0,70.0,83.0,55.0,86.0,63.0,87.0,64.0,70.0,73.0,0.0,0.0,95.0,81.0,68.0,61.0,50.0,68.0,74.0,63.0,79.0,54.0,52.0,58.0,51.0,55.0,70.0,67.0,65.0,77.0,83.0,71.0,50.0,82.0,91.0,53.0,60.0,51.0,69.0,51.0,63.0,74.0,65.0,94.0,81.0,55.0,95.0,65.0,61.0,84.0,91.0,0.0,0.0,0.0,0.0
2766,0.0,0.0,0.0,0.0,69.0,83.0,87.0,77.0,76.0,61.0,76.0,76.0,80.0,89.0,90.0,79.0,93.0,84.0,78.0,67.0,72.0,85.0,79.0,76.0,86.0,66.0,94.0,87.0,95.0,83.0,0.0,0.0,89.0,88.0,90.0,86.0,79.0,88.0,80.0,87.0,97.0,76.0,83.0,76.0,84.0,83.0,74.0,79.0,78.0,98.0,92.0,92.0,53.0,84.0,93.0,62.0,98.0,68.0,80.0,85.0,89.0,85.0,84.0,94.0,79.0,94.0,81.0,96.0,85.0,91.0,100.0,0.0,0.0,0.0,0.0
2767,0.0,0.0,0.0,0.0,68.0,57.0,72.0,74.0,57.0,58.0,74.0,61.0,79.0,76.0,61.0,61.0,58.0,65.0,70.0,71.0,56.0,59.0,64.0,53.0,73.0,80.0,69.0,68.0,65.0,64.0,0.0,0.0,79.0,57.0,80.0,62.0,58.0,59.0,52.0,56.0,68.0,53.0,53.0,62.0,66.0,52.0,63.0,67.0,78.0,62.0,73.0,77.0,54.0,84.0,93.0,59.0,69.0,64.0,67.0,74.0,73.0,60.0,63.0,95.0,76.0,51.0,98.0,56.0,74.0,87.0,85.0,0.0,0.0,0.0,0.0
2768,0.0,0.0,0.0,0.0,82.0,90.0,72.0,87.0,78.0,78.0,70.0,91.0,93.0,92.0,92.0,67.0,85.0,92.0,84.0,82.0,83.0,79.0,72.0,71.0,86.0,70.0,67.0,54.0,91.0,0.0,90.0,0.0,82.0,77.0,85.0,78.0,74.0,78.0,72.0,84.0,73.0,63.0,62.0,67.0,74.0,56.0,73.0,85.0,87.0,87.0,81.0,58.0,91.0,84.0,72.0,61.0,70.0,80.0,67.0,76.0,75.0,82.0,70.0,95.0,73.0,82.0,66.0,79.0,84.0,0.0,0.0,93.0,0.0,81.0,0.0
2769,0.0,0.0,0.0,0.0,75.0,80.0,69.0,87.0,84.0,73.0,84.0,84.0,80.0,91.0,78.0,90.0,81.0,86.0,87.0,81.0,80.0,73.0,78.0,75.0,83.0,77.0,87.0,87.0,91.0,0.0,89.0,0.0,88.0,66.0,82.0,87.0,84.0,76.0,73.0,79.0,80.0,75.0,78.0,83.0,73.0,69.0,78.0,76.0,74.0,75.0,84.0,85.0,82.0,93.0,89.0,80.0,79.0,79.0,81.0,82.0,87.0,86.0,77.0,94.0,86.0,79.0,94.0,77.0,84.0,92.0,84.0,0.0,0.0,0.0,0.0
2770,0.0,0.0,0.0,0.0,76.0,69.0,80.0,80.0,72.0,79.0,90.0,81.0,77.0,85.0,87.0,94.0,82.0,88.0,84.0,71.0,79.0,80.0,83.0,62.0,82.0,77.0,85.0,78.0,91.0,0.0,86.0,0.0,75.0,66.0,76.0,83.0,91.0,74.0,69.0,84.0,81.0,78.0,65.0,82.0,79.0,66.0,79.0,75.0,71.0,79.0,93.0,81.0,88.0,91.0,96.0,83.0,83.0,74.0,88.0,74.0,77.0,76.0,79.0,94.0,92.0,82.0,96.0,79.0,94.0,88.0,83.0,0.0,0.0,0.0,0.0
2771,0.0,0.0,0.0,0.0,54.0,59.0,51.0,57.0,58.0,52.0,53.0,57.0,55.0,63.0,58.0,55.0,69.0,65.0,59.0,64.0,62.0,57.0,80.0,70.0,71.0,57.0,93.0,68.0,66.0,73.0,0.0,0.0,62.0,71.0,59.0,65.0,58.0,73.0,68.0,67.0,71.0,50.0,60.0,52.0,60.0,54.0,56.0,61.0,81.0,52.0,76.0,68.0,76.0,63.0,66.0,63.0,54.0,61.0,59.0,58.0,80.0,64.0,54.0,92.0,80.0,69.0,82.0,86.0,63.0,0.0,72.0,0.0,0.0,61.0,0.0
2772,0.0,0.0,0.0,0.0,63.0,52.0,62.0,68.0,62.0,57.0,56.0,52.0,62.0,67.0,68.0,60.0,60.0,58.0,66.0,55.0,60.0,61.0,54.0,77.0,65.0,50.0,97.0,66.0,76.0,72.0,0.0,0.0,87.0,54.0,53.0,53.0,54.0,62.0,68.0,62.0,60.0,74.0,55.0,60.0,56.0,54.0,53.0,59.0,79.0,88.0,81.0,74.0,91.0,60.0,61.0,54.0,66.0,57.0,58.0,55.0,70.0,71.0,53.0,93.0,70.0,88.0,91.0,87.0,78.0,80.0,0.0,0.0,0.0,71.0,0.0
2773,0.0,0.0,0.0,0.0,81.0,67.0,83.0,83.0,79.0,71.0,89.0,80.0,83.0,76.0,83.0,75.0,89.0,78.0,77.0,82.0,80.0,75.0,74.0,70.0,86.0,77.0,89.0,71.0,88.0,0.0,75.0,0.0,94.0,74.0,86.0,66.0,83.0,80.0,70.0,86.0,82.0,71.0,77.0,85.0,76.0,73.0,78.0,82.0,90.0,89.0,84.0,83.0,85.0,96.0,100.0,74.0,81.0,70.0,76.0,88.0,91.0,91.0,73.0,98.0,92.0,79.0,92.0,82.0,95.0,0.0,0.0,90.0,0.0,94.0,0.0
2774,0.0,0.0,0.0,0.0,90.0,95.0,68.0,96.0,92.0,88.0,93.0,94.0,94.0,99.0,93.0,96.0,96.0,96.0,82.0,95.0,88.0,90.0,97.0,87.0,95.0,94.0,93.0,94.0,99.0,88.0,0.0,0.0,98.0,94.0,97.0,95.0,91.0,90.0,78.0,91.0,98.0,88.0,95.0,95.0,99.0,88.0,92.0,88.0,97.0,99.0,93.0,96.0,91.0,96.0,92.0,79.0,97.0,92.0,88.0,96.0,96.0,94.0,87.0,94.0,91.0,80.0,97.0,75.0,93.0,89.0,95.0,0.0,0.0,0.0,0.0
2775,0.0,0.0,0.0,0.0,50.0,86.0,62.0,59.0,51.0,57.0,60.0,63.0,63.0,62.0,55.0,59.0,60.0,65.0,65.0,74.0,53.0,61.0,70.0,75.0,71.0,61.0,72.0,71.0,56.0,69.0,0.0,0.0,86.0,57.0,60.0,57.0,54.0,65.0,52.0,58.0,56.0,70.0,69.0,59.0,61.0,56.0,51.0,51.0,59.0,61.0,76.0,73.0,78.0,71.0,86.0,75.0,54.0,62.0,62.0,59.0,58.0,57.0,62.0,100.0,57.0,51.0,81.0,57.0,69.0,80.0,89.0,0.0,0.0,0.0,0.0
2776,0.0,0.0,0.0,0.0,50.0,57.0,67.0,71.0,75.0,62.0,62.0,54.0,72.0,69.0,62.0,65.0,57.0,60.0,50.0,51.0,50.0,56.0,64.0,63.0,84.0,50.0,63.0,75.0,58.0,77.0,0.0,0.0,99.0,67.0,77.0,70.0,66.0,74.0,67.0,64.0,62.0,65.0,51.0,59.0,63.0,62.0,65.0,66.0,69.0,78.0,80.0,86.0,77.0,67.0,95.0,59.0,54.0,55.0,57.0,63.0,76.0,72.0,64.0,93.0,62.0,50.0,94.0,56.0,51.0,76.0,75.0,0.0,0.0,0.0,0.0
2777,0.0,0.0,0.0,0.0,55.0,70.0,61.0,70.0,62.0,54.0,76.0,56.0,54.0,63.0,66.0,57.0,60.0,63.0,72.0,71.0,51.0,56.0,75.0,68.0,71.0,74.0,76.0,60.0,60.0,60.0,0.0,0.0,91.0,59.0,63.0,66.0,67.0,70.0,65.0,60.0,77.0,85.0,63.0,71.0,50.0,54.0,56.0,64.0,64.0,56.0,72.0,71.0,50.0,65.0,72.0,56.0,60.0,53.0,59.0,71.0,67.0,75.0,62.0,93.0,68.0,55.0,81.0,52.0,55.0,0.0,95.0,0.0,0.0,73.0,0.0
2778,0.0,0.0,0.0,0.0,57.0,71.0,68.0,85.0,93.0,69.0,89.0,72.0,88.0,82.0,87.0,78.0,82.0,87.0,72.0,81.0,82.0,90.0,98.0,88.0,97.0,78.0,96.0,89.0,91.0,98.0,0.0,0.0,98.0,78.0,87.0,86.0,87.0,81.0,88.0,85.0,89.0,77.0,76.0,76.0,82.0,78.0,83.0,82.0,91.0,51.0,87.0,97.0,82.0,89.0,92.0,62.0,75.0,70.0,78.0,76.0,95.0,76.0,75.0,93.0,83.0,76.0,97.0,76.0,76.0,97.0,100.0,0.0,0.0,0.0,0.0
2779,0.0,0.0,0.0,0.0,63.0,85.0,86.0,80.0,71.0,66.0,77.0,71.0,84.0,74.0,74.0,65.0,75.0,69.0,77.0,70.0,61.0,67.0,56.0,63.0,89.0,73.0,98.0,73.0,96.0,84.0,0.0,0.0,96.0,75.0,83.0,61.0,62.0,71.0,61.0,77.0,88.0,80.0,76.0,68.0,65.0,64.0,69.0,76.0,85.0,72.0,89.0,85.0,72.0,93.0,92.0,64.0,93.0,65.0,69.0,79.0,86.0,72.0,50.0,93.0,75.0,85.0,97.0,84.0,87.0,97.0,99.0,0.0,0.0,0.0,0.0
2780,0.0,0.0,0.0,0.0,61.0,73.0,84.0,71.0,60.0,56.0,70.0,84.0,71.0,64.0,52.0,52.0,61.0,0.0,50.0,58.0,53.0,61.0,55.0,0.0,48.0,81.0,0.0,0.0,52.0,14.0,0.0,0.0,62.0,70.0,52.0,68.0,55.0,55.0,54.0,55.0,0.0,61.0,59.0,56.0,57.0,37.0,0.0,0.0,64.0,40.0,74.0,61.0,50.0,57.0,78.0,77.0,59.0,60.0,55.0,54.0,76.0,50.0,50.0,93.0,53.0,66.0,78.0,50.0,56.0,0.0,0.0,77.0,0.0,70.0,0.0
2781,0.0,0.0,0.0,0.0,75.0,72.0,69.0,79.0,72.0,63.0,79.0,79.0,79.0,60.0,64.0,69.0,74.0,84.0,75.0,72.0,74.0,64.0,69.0,69.0,82.0,73.0,93.0,74.0,79.0,71.0,0.0,0.0,99.0,69.0,75.0,72.0,58.0,73.0,60.0,77.0,75.0,65.0,62.0,68.0,74.0,65.0,66.0,64.0,80.0,94.0,85.0,79.0,64.0,90.0,95.0,71.0,92.0,58.0,69.0,80.0,90.0,79.0,70.0,95.0,80.0,75.0,87.0,69.0,75.0,78.0,95.0,0.0,0.0,0.0,0.0
2782,0.0,0.0,0.0,0.0,82.0,76.0,69.0,72.0,68.0,78.0,77.0,61.0,78.0,73.0,70.0,73.0,74.0,76.0,84.0,80.0,74.0,60.0,77.0,79.0,84.0,81.0,83.0,72.0,68.0,71.0,77.0,0.0,0.0,73.0,66.0,69.0,59.0,82.0,60.0,83.0,73.0,75.0,66.0,59.0,74.0,68.0,68.0,77.0,71.0,73.0,82.0,79.0,78.0,92.0,84.0,70.0,83.0,65.0,71.0,79.0,65.0,57.0,67.0,93.0,84.0,67.0,98.0,72.0,78.0,95.0,84.0,0.0,0.0,0.0,0.0
2783,0.0,0.0,0.0,0.0,68.0,75.0,52.0,52.0,54.0,57.0,65.0,54.0,79.0,62.0,63.0,52.0,73.0,63.0,60.0,63.0,65.0,60.0,54.0,50.0,77.0,64.0,82.0,0.0,56.0,54.0,66.0,0.0,78.0,58.0,57.0,60.0,60.0,62.0,74.0,54.0,59.0,58.0,55.0,59.0,55.0,55.0,64.0,59.0,67.0,71.0,69.0,70.0,69.0,73.0,71.0,58.0,64.0,54.0,61.0,55.0,54.0,66.0,52.0,92.0,76.0,85.0,79.0,79.0,74.0,55.0,90.0,0.0,0.0,0.0,0.0
2784,0.0,0.0,0.0,0.0,50.0,80.0,82.0,64.0,70.0,58.0,54.0,60.0,62.0,61.0,70.0,56.0,61.0,60.0,78.0,68.0,55.0,70.0,65.0,61.0,75.0,55.0,79.0,59.0,60.0,72.0,0.0,0.0,69.0,70.0,62.0,57.0,54.0,65.0,54.0,52.0,69.0,55.0,50.0,59.0,51.0,57.0,65.0,70.0,61.0,77.0,56.0,57.0,50.0,63.0,58.0,50.0,68.0,54.0,62.0,52.0,68.0,75.0,55.0,94.0,70.0,64.0,78.0,75.0,65.0,84.0,76.0,0.0,0.0,0.0,0.0
2786,0.0,0.0,0.0,0.0,84.0,85.0,81.0,92.0,97.0,86.0,95.0,89.0,91.0,83.0,92.0,90.0,95.0,92.0,91.0,84.0,83.0,78.0,90.0,90.0,96.0,93.0,95.0,93.0,100.0,97.0,0.0,0.0,99.0,85.0,92.0,92.0,80.0,96.0,80.0,87.0,87.0,89.0,82.0,88.0,96.0,90.0,88.0,90.0,92.0,91.0,94.0,98.0,95.0,97.0,100.0,85.0,94.0,79.0,82.0,88.0,99.0,88.0,85.0,99.0,94.0,89.0,98.0,91.0,94.0,99.0,100.0,0.0,0.0,0.0,0.0
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,54.0,0.0,45.0,54.0,0.0,0.0,0.0,0.0,50.0,0.0
2788,0.0,0.0,0.0,0.0,71.0,84.0,78.0,89.0,82.0,64.0,88.0,94.0,91.0,87.0,91.0,94.0,94.0,95.0,79.0,81.0,88.0,83.0,88.0,87.0,93.0,89.0,95.0,96.0,97.0,87.0,0.0,0.0,100.0,77.0,89.0,83.0,86.0,90.0,84.0,84.0,96.0,73.0,89.0,82.0,92.0,89.0,83.0,90.0,90.0,97.0,87.0,93.0,83.0,93.0,92.0,70.0,79.0,71.0,82.0,90.0,89.0,96.0,83.0,95.0,72.0,84.0,90.0,79.0,61.0,97.0,97.0,0.0,0.0,0.0,0.0
2789,0.0,0.0,0.0,0.0,83.0,87.0,81.0,76.0,70.0,78.0,90.0,88.0,84.0,73.0,77.0,61.0,65.0,83.0,87.0,83.0,62.0,61.0,66.0,76.0,71.0,79.0,87.0,59.0,76.0,0.0,61.0,0.0,68.0,64.0,75.0,70.0,60.0,75.0,61.0,73.0,72.0,83.0,72.0,70.0,77.0,66.0,72.0,65.0,59.0,57.0,78.0,76.0,91.0,94.0,96.0,73.0,77.0,73.0,72.0,80.0,81.0,71.0,79.0,94.0,82.0,72.0,97.0,73.0,80.0,91.0,95.0,0.0,0.0,0.0,0.0
2791,0.0,0.0,0.0,0.0,52.0,54.0,59.0,62.0,57.0,64.0,55.0,52.0,66.0,61.0,57.0,0.0,59.0,50.0,72.0,57.0,60.0,0.0,0.0,0.0,0.0,51.0,79.0,59.0,69.0,0.0,0.0,0.0,72.0,52.0,63.0,50.0,53.0,0.0,0.0,0.0,0.0,56.0,61.0,70.0,0.0,0.0,0.0,0.0,61.0,80.0,63.0,97.0,58.0,68.0,59.0,73.0,77.0,58.0,0.0,0.0,83.0,65.0,0.0,90.0,76.0,96.0,80.0,93.0,61.0,70.0,65.0,0.0,0.0,0.0,0.0
2792,0.0,0.0,0.0,0.0,50.0,82.0,73.0,57.0,60.0,52.0,59.0,70.0,63.0,74.0,61.0,62.0,79.0,69.0,63.0,58.0,61.0,51.0,64.0,68.0,89.0,51.0,68.0,70.0,82.0,57.0,0.0,0.0,79.0,57.0,57.0,65.0,71.0,73.0,61.0,65.0,83.0,54.0,55.0,81.0,77.0,69.0,64.0,57.0,76.0,67.0,76.0,69.0,76.0,61.0,85.0,54.0,51.0,56.0,60.0,88.0,67.0,55.0,64.0,93.0,74.0,58.0,75.0,50.0,58.0,74.0,81.0,0.0,0.0,0.0,0.0
2793,0.0,0.0,0.0,0.0,82.0,90.0,91.0,92.0,89.0,78.0,82.0,96.0,90.0,87.0,77.0,83.0,87.0,92.0,85.0,91.0,88.0,79.0,78.0,75.0,86.0,80.0,86.0,87.0,94.0,0.0,97.0,0.0,96.0,90.0,93.0,91.0,84.0,81.0,65.0,81.0,74.0,87.0,92.0,92.0,85.0,63.0,75.0,78.0,74.0,96.0,94.0,92.0,89.0,90.0,86.0,76.0,94.0,91.0,87.0,92.0,93.0,91.0,74.0,94.0,85.0,91.0,98.0,90.0,87.0,94.0,100.0,0.0,0.0,0.0,0.0
2794,0.0,0.0,0.0,0.0,80.0,86.0,84.0,86.0,84.0,69.0,84.0,92.0,92.0,89.0,82.0,86.0,94.0,88.0,88.0,81.0,89.0,78.0,83.0,81.0,89.0,85.0,100.0,91.0,100.0,0.0,81.0,0.0,70.0,92.0,86.0,67.0,91.0,85.0,83.0,91.0,88.0,88.0,88.0,88.0,84.0,87.0,82.0,82.0,96.0,83.0,97.0,90.0,84.0,95.0,95.0,73.0,97.0,79.0,79.0,85.0,98.0,78.0,81.0,95.0,86.0,88.0,97.0,90.0,79.0,92.0,100.0,0.0,0.0,0.0,0.0
2795,0.0,0.0,0.0,0.0,57.0,60.0,90.0,76.0,83.0,65.0,56.0,94.0,79.0,80.0,72.0,85.0,88.0,86.0,66.0,54.0,87.0,89.0,86.0,82.0,94.0,59.0,84.0,88.0,90.0,85.0,0.0,0.0,98.0,72.0,84.0,80.0,56.0,78.0,80.0,81.0,92.0,65.0,84.0,78.0,74.0,71.0,75.0,78.0,85.0,86.0,81.0,86.0,56.0,73.0,96.0,80.0,80.0,94.0,71.0,87.0,88.0,86.0,74.0,93.0,84.0,61.0,88.0,62.0,63.0,55.0,89.0,0.0,0.0,0.0,0.0
2796,0.0,0.0,0.0,0.0,60.0,55.0,72.0,80.0,58.0,64.0,69.0,64.0,72.0,54.0,68.0,55.0,72.0,79.0,62.0,60.0,59.0,50.0,65.0,62.0,77.0,51.0,72.0,71.0,84.0,57.0,0.0,0.0,87.0,52.0,57.0,57.0,53.0,70.0,53.0,53.0,77.0,57.0,56.0,51.0,66.0,53.0,59.0,68.0,69.0,79.0,74.0,71.0,87.0,70.0,80.0,62.0,76.0,54.0,59.0,54.0,80.0,62.0,68.0,93.0,91.0,70.0,83.0,72.0,80.0,81.0,0.0,0.0,0.0,68.0,0.0
2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,66.0,0.0,0.0,82.0,84.0,78.0,76.0,71.0,68.0,78.0,0.0,60.0,69.0,71.0,58.0,87.0,74.0,0.0,84.0,66.0,77.0,0.0,0.0,0.0,100.0,67.0,70.0,79.0,69.0,72.0,55.0,78.0,84.0,0.0,62.0,0.0,82.0,64.0,66.0,74.0,72.0,83.0,96.0,90.0,0.0,0.0,0.0,0.0,86.0,0.0,66.0,66.0,95.0,83.0,73.0,95.0,87.0,69.0,0.0,74.0,0.0,98.0,76.0,0.0,0.0,0.0,0.0
2798,0.0,0.0,0.0,0.0,71.0,78.0,81.0,80.0,71.0,51.0,84.0,50.0,79.0,58.0,76.0,63.0,59.0,74.0,80.0,86.0,57.0,51.0,60.0,61.0,70.0,75.0,89.0,81.0,77.0,81.0,0.0,0.0,98.0,57.0,66.0,68.0,62.0,73.0,69.0,66.0,72.0,74.0,62.0,70.0,76.0,68.0,61.0,75.0,83.0,53.0,99.0,91.0,93.0,95.0,96.0,80.0,73.0,59.0,72.0,80.0,88.0,68.0,76.0,94.0,92.0,57.0,98.0,73.0,96.0,96.0,0.0,92.0,0.0,0.0,0.0
